waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary,TAsPerSession
2,3,0.01,52.78333333,839.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.03,52.71666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.01,52.61666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
2,0,0.01,52.55,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
5,0,0.02,52.51666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
7,1,0.01,52.5,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
8,1,0.01,-19.56666667,55556.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
17,3,0.0,52.48333333,0.8125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
15,4,0.03,52.45,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.01,52.18333333,9.825,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
3,0,0.06,52.18333333,9.825,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
3,0,0.0,-19.96666667,22222.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,1,0.01,52.08333333,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
2,2,0.01,-20.0,11111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,2,0.0,52.06666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
6,0,0.0,52.01666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.02,51.81666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.0,51.71666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.0,51.7,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
2,0,0.01,-20.43333333,66667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,0,0.02,171.5,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
4,0,0.0,51.55,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.01,51.48333333,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.02,51.45,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
2,0,0.01,51.43333333,85625.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.01,-20.71666667,22222.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,0,0.0,51.28333333,0.8625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.0,51.25,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
2,0,0.0,51.2,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.0,51.15,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.0,-20.91666667,55556.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
0,0,0.02,51.11666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
1,0,0.01,51.05,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.0,51.03333333,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21
0,0,0.01,50.9,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.01,50.83333333,88125.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.01,-21.3,77778.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
0,0,0.01,170.6,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
0,0,0.01,50.65,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.02,50.65,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.0,50.51666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.0,-21.78333333,66667.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
0,0,0.02,-21.8,11111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
0,0,0.0,50.13333333,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.04,-22.01666667,88889.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
1,0,0.01,50.03333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.0,49.96666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.01,49.76666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.02,49.75,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.02,49.75,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.03,-22.35,77778.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
0,0,0.02,49.58333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
3,0,0.01,49.5,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
3,0,0.0,49.5,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
1,0,0.01,-22.63333333,33333.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
1,0,0.01,49.41666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
0,0,0.01,49.2,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13
6,6,0.02,29.08333333,0.7875,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
25,4,0.0,29.4,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
28,1,0.01,29.45,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
27,3,0.01,29.41666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
10,5,0.01,29.13333333,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
32,0,0.03,29.48333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
33,1,0.01,29.45,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
5,0,0.01,28.88333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
6,0,0.01,28.8,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
3,1,0.01,28.73333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
10,2,0.02,28.71666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
14,1,0.01,28.65,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
13,2,0.03,28.56666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
14,2,0.02,28.51666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
2,2,0.01,28.51666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
17,3,0.02,-43.58333333,0.8125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1,3,0.02,28.48333333,0.8125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
20,3,0.01,28.48333333,0.8125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
28,5,0.01,28.43333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
2,5,0.02,28.4,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
30,5,0.02,28.4,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
31,6,0.01,28.36666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
35,6,0.0,28.35,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
30,6,0.01,28.26666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
28,7,0.01,28.21666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
30,7,0.01,148.1333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
32,7,0.02,28.2,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
29,8,0.03,-43.91666667,88889.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
34,9,0.01,28.13333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
32,10,0.05,28.1,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
3,11,0.01,28.06666667,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
1,11,0.01,27.98333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
25,10,0.01,27.96666667,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
19,10,0.02,27.86666667,44444.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
21,10,0.02,27.85,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
11,7,0.01,27.68333333,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25
13,0,0.01,100.6166667,44444.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
12,1,0.0,100.6,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
18,2,0.02,52.51666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
0,3,0.01,52.38333333,88889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
8,1,0.0,52.33333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
6,2,0.0,52.3,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
8,2,0.01,52.3,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
9,2,0.01,-67.63333333,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16
0,5,0.0,52.25,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
6,5,0.01,52.23333333,88889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
6,5,0.0,100.2833333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
11,4,0.0,100.2666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
10,4,0.02,100.2333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
14,4,0.02,100.2333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
15,4,0.01,52.16666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
1,6,0.0,52.15,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
15,6,0.01,100.2166667,11111.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
1,5,0.0,52.11666667,4.825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
33,5,0.03,-67.81666667,4.825,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16
29,6,0.01,52.03333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
29,6,0.02,-67.91666667,66667.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16
27,6,0.0,51.98333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
30,6,0.01,100.0,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
31,6,0.0,51.93333333,88889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
31,6,0.02,99.96666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
4,6,0.01,51.9,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
30,8,0.01,99.95,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
5,9,0.0,51.86666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
10,9,0.0,51.83333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
7,9,0.0,99.9,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
6,10,0.01,51.78333333,88889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
13,10,0.01,99.85,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
29,12,0.02,-68.16666667,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16
29,13,0.0,99.81666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
24,11,0.0,99.73333333,84375.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
22,12,0.01,51.61666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
25,10,0.01,51.55,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
27,9,0.0,51.53333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
28,9,0.01,51.53333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
30,9,0.01,51.53333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
31,9,0.0,99.6,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,16
37,11,0.01,51.4,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
33,10,0.02,99.4,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
32,11,0.01,51.3,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
34,11,0.01,51.28333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
34,11,0.0,51.28333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
37,11,0.02,99.35,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
35,11,0.0,99.3,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
35,11,0.01,99.3,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
35,13,0.04,99.23333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
36,14,0.01,99.21666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
35,14,0.01,99.18333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
35,14,0.0,99.18333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
5,12,0.02,51.0,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
29,12,0.0,-68.93333333,77778.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
5,14,0.01,50.98333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
34,14,0.0,50.98333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
7,16,0.01,50.96666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
9,16,0.01,99.03333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
34,17,0.01,98.98333333,4.875,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
36,17,0.01,-69.01666667,4.875,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
31,16,0.04,98.86666667,11111.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
28,14,0.0,98.83333333,88125.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
25,13,0.01,50.7,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
26,13,0.0,50.66666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
22,11,0.01,98.65,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
21,11,0.01,98.61666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
24,10,0.01,-69.4,22222.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
3,10,0.0,50.48333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
20,10,0.01,-69.5,88889.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
22,10,0.01,50.4,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
23,10,0.01,50.4,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
22,12,0.0,98.43333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
29,10,0.0,50.3,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
24,6,0.01,98.25,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
1,7,0.0,50.16666667,90625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
25,7,0.01,98.23333333,90625.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
24,8,0.01,50.15,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1,8,0.0,98.2,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
22,7,0.01,50.1,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
36,8,0.01,98.11666667,11111.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
20,8,0.01,-69.9,55556.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
2,7,0.01,98.05,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
34,7,0.01,98.05,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
6,9,0.01,49.96666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
5,9,0.0,98.0,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
36,9,0.01,49.93333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
43,11,0.01,97.98333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
3,11,0.0,49.91666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
41,10,0.01,49.85,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
41,10,0.01,-70.11666667,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
38,10,0.01,97.83333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
2,7,0.01,49.61666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
3,7,0.01,49.61666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
29,9,0.01,-70.33333333,11111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
4,8,0.02,97.6,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
26,9,0.05,-70.41666667,33333.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7
29,9,0.01,97.58333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
33,11,0.01,97.55,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7
29,1,0.02,29.4,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
5,8,0.01,29.0,44444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
21,5,0.0,77.33333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
30,1,0.01,77.46666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
5,9,0.02,77.03333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
21,7,0.01,29.23333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
34,0,0.02,77.48333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
29,4,0.0,77.4,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
30,6,0.0,77.31666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
42,3,0.0,77.45,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
11,2,0.02,76.88333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
8,3,0.0,76.83333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
6,3,0.01,28.71666667,845.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,0,0.0,28.56666667,80625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,0,0.01,76.61666667,44444.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
2,1,0.01,76.58333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
3,1,0.0,28.51666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,1,0.0,28.48333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
8,1,0.01,76.53333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
5,1,0.02,76.5,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
6,1,0.0,76.5,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
2,3,0.01,76.43333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
2,3,0.01,76.41666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
6,0,0.01,76.38333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
3,1,0.01,28.26666667,81875.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
5,2,0.0,76.31666667,44444.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
7,1,0.01,76.25,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
8,1,0.02,28.18333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
5,2,0.01,28.16666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
10,3,0.02,76.2,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
2,4,0.0,28.11666667,5.825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
9,3,0.01,76.15,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
8,3,0.01,28.06666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
15,3,0.01,76.11666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
18,3,0.01,76.11666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
16,5,0.01,28.01666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
13,5,0.01,27.96666667,83125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,5,0.01,76.03333333,83125.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
14,4,0.01,27.93333333,88889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,5,0.0,27.91666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
14,5,0.02,27.91666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
18,5,0.02,75.98333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
18,5,0.01,75.98333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
19,8,0.01,27.9,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
15,9,0.04,27.83333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
17,9,0.01,75.85,88889.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
19,10,0.01,27.76666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
22,6,0.02,75.75,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
1,6,0.0,75.75,55556.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
21,7,0.01,75.73333333,84375.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
22,7,0.02,75.73333333,84375.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
22,7,0.0,75.73333333,84375.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
27,7,0.01,75.73333333,84375.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
27,7,0.01,27.66666667,84375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
30,12,0.02,75.71666667,44444.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
9,11,0.0,27.6,77778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
24,10,0.01,27.58333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
22,11,0.0,27.56666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
25,11,0.02,75.63333333,66667.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
2,11,0.0,27.56666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
17,13,0.0,27.53333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
5,14,0.0,27.51666667,45.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
20,14,0.0,75.53333333,33333.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
23,13,0.01,75.51666667,77778.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
0,13,0.0,27.41666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,13,0.01,27.41666667,66667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
11,14,0.0,27.4,11111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
20,15,0.0,27.38333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
16,13,0.01,27.31666667,33333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
14,12,0.01,75.35,22222.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,21
15,12,0.01,27.28333333,22222.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
0,13,0.0,27.23333333,55556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
