waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
36,20,0.02,-10.08333333,22222,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,20,0.02,-10.11666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
21,20,0,98.86666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
39,22,0,98.85,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
42,22,0.01,98.85,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
42,22,0.02,-10.13333333,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
47,22,0.01,98.85,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
47,26,0.02,98.83333333,88125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
51,26,0.02,98.83333333,88125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,26,0.02,-10.18333333,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
52,27,0.02,98.78333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,28,0.01,98.73333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50,27,0.01,-69.28333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50,27,0,98.7,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,26,0.01,98.68333333,0.8875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,27,0,-10.33333333,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
46,27,0.03,98.61666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,27,0,98.58333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
54,25,0.01,98.51666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,23,0,-10.51666667,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
46,24,0.02,-10.55,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
49,25,0.03,-10.56666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
49,25,0.02,98.41666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
48,25,0,-10.58333333,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
47,25,0.02,-10.6,61.9,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
49,25,0,-10.61666667,44444,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
33,25,0,98.36666667,44444,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
53,27,0.01,98.31666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
51,25,0,-10.7,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12,25,0,98.23333333,90625,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
48,26,0.02,-10.76666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
41,23,0.01,98.08333333,0.9125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
41,22,0.01,-10.93333333,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
42,22,0.01,98.03333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,23,0.01,98.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
51,23,0.05,98.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
46,23,0.01,97.93333333,91875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,23,0,-11.05,91875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
29,0,0.02,77.46666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,4,0.01,77.23333333,78125,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,17,0,77,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,13,0.01,77.03333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,4,0.01,77.23333333,78125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,11,0.01,77.15,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6,12,0.02,232.1,0.7875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
16,4,0,77.23333333,78125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,17,0.01,-91,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,13,0.04,-138.9666667,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,13,0.04,-31.95,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,3,0.03,77.3,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,7,0.01,77.2,88889,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
16,10,0.01,-31.81666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
11,16,0.01,77.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
36,1,0.01,77.38333333,2.775,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
40,1,0.03,77.38333333,2.775,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
28,8,0.01,-138.8166667,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
28,8,0.01,-90.81666667,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,6,0.01,76.93333333,79375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,6,0.02,76.9,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,6,0.01,76.8,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,3,0.02,76.7,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,4,0.01,76.65,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,3,0.01,76.63333333,80625,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0.02,-139.4833333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.02,-32.46666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.03,76.46666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.03,76.46666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.02,76.45,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0.01,-32.55,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4,0,0.01,76.43333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,0.02,-139.6333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,0,0.02,-32.61666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,0,0.01,76.36666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,3,0.01,76.35,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,3,0.03,76.35,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,1,0.02,-32.7,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9,2,0.01,-139.75,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,2,0.01,-32.73333333,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,4,0,76.23333333,66667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,0.01,76.23333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,5,0.01,76.21666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7,6,0.01,-139.8,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,6,0.01,-32.78333333,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,8,0.01,76.15,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,9,0.01,-139.8833333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,9,0.01,-91.88333333,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,6,0.02,76.1,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,3,0.03,76.06666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,3,0.02,76.06666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9,3,0.02,-32.93333333,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5,1,0.02,75.95,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,1,0.01,75.9,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,2,0.02,75.88333333,0.8375,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,2,0,-140.1166667,0.8375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,2,0,-33.1,0.8375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,1,0.02,-140.1333333,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,1,0.02,-33.11666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.01,75.83333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.02,75.81666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,0,0.01,75.78333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,1,0.03,75.76666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.01,75.66666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,0,0.04,75.66666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,1,0.02,75.65,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2,0.03,75.63333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,3,0.01,-140.3833333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,3,0.01,-33.36666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,3,0.02,75.61666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,6,0.02,75.6,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6,6,0.01,75.56666667,44444,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5,6,0.15,75.55,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5,6,0.01,-140.4666667,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,6,0.01,-33.45,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,6,0.01,75.53333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14,6,0.01,75.53333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,6,0,75.53333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,9,0.02,-92.48333333,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12,10,0,75.5,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,5,0.03,75.43333333,85625,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,6,0.01,75.4,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,6,0,-140.65,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
11,6,0,-92.65,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
10,8,0.04,75.33333333,66667,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
10,9,0.01,75.31666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,8,0.02,75.3,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,8,0.01,75.3,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,9,0.02,75.26666667,44444,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,9,0.01,75.26666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,11,0.02,-140.75,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,11,0.02,-33.73333333,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.01,75.23333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14,11,0.01,75.2,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,12,0.01,75.18333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,12,0.01,75.18333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,11,0,75.16666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12,10,0.01,75.11666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,11,0.01,75.1,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,11,0.03,75.1,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,12,0.01,75.08333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.02,75.06666667,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,13,0.01,-140.95,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,13,0.01,-33.93333333,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,15,0.04,75.01666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,16,0.01,75,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,11,0.01,74.96666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,12,0,74.95,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,12,0.01,74.95,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,12,0.02,74.95,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,12,0,74.86666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,13,0.01,74.85,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,12,0.01,-34.15,88125,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
18,9,0.01,74.8,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,10,0.01,74.78333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,10,0.01,74.76666667,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,9,0.02,74.71666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,10,0.01,74.7,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,11,0,74.68333333,0.8875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.05,-141.3333333,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.05,-34.31666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,12,0.01,74.66666667,44444,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,13,0.01,74.61666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,13,0.02,-141.3833333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
21,13,0.02,-34.36666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
21,16,0.01,74.6,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,16,0.01,74.56666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,16,0.01,74.56666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,17,0.02,74.55,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,15,0.02,74.48333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,15,0,74.48333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,16,0.01,74.46666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,13,0.02,-93.58333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.01,74.3,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,12,0.01,74.28333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,12,0.03,74.28333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,11,0.01,74.26666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,10,0.02,-34.73333333,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
24,11,0.02,74.23333333,90625,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,11,0.01,74.2,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,10,0.01,74.16666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,10,0.03,74.13333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,10,0.01,74.08333333,0.9125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,9,0.02,74.03333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,9,0.01,74.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,9,0.01,74.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,9,0.01,74.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,11,0.01,73.98333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,12,0.02,-142.0333333,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,12,0.02,-94.03333333,11111,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
23,12,0.02,73.93333333,91875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,13,0.02,-142.1166667,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,13,0.02,-35.1,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,15,0.01,73.85,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,14,0.01,-35.15,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
23,12,0.02,73.78333333,2.925,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,11,0.02,-142.2333333,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,11,0.02,-35.21666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,13,0.01,73.73333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,13,0.01,73.73333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
26,15,0.01,-35.28333333,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
28,14,0.02,73.66666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
27,15,0.02,73.65,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,15,0.02,73.6,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
27,16,0,73.58333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
27,16,0.01,73.58333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,16,0.01,-142.4166667,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,16,0.01,-35.4,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,17,0.01,73.51666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,16,0.01,73.48333333,0.9375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
26,16,0.01,73.46666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,17,0.02,73.43333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,15,0.01,53.05,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,6,0.03,53.25,55556,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,17,0.01,53.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
31,0,0.03,53.48333333,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
30,1,0.01,-162.5333333,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
30,1,0.01,-55.51666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,7,0.02,-114.8,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,11,0.01,-162.85,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,11,0.01,-55.83333333,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,11,0.04,53.15,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,7,0.02,-162.8,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,7,0.02,-55.78333333,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,5,0.02,53.28333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,16,0.03,53.03333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,18,0.01,53,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,11,0.01,208.1666667,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
40,3,0.02,53.45,22222,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,10,0.03,53.16666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
44,3,0.02,53.45,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,16,0.03,52.98333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,14,0,52.96666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,8,0.02,52.93333333,79375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,8,0.01,52.93333333,79375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,9,0.02,52.91666667,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,7,0.01,52.85,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,8,0.02,52.83333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,9,0.01,52.81666667,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12,6,0.02,52.68333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,7,0.01,52.66666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,7,0.01,52.66666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,7,0.01,-56.38333333,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
17,6,0.01,-163.45,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
17,6,0.01,-56.43333333,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
16,8,0.01,52.53333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,8,0.01,-163.4833333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,8,0.01,-115.4833333,11111,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,8,0.02,207.5333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
14,9,0.05,-163.55,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,9,0.05,-115.55,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,11,0.01,-163.5666667,33333,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,11,0.01,-56.55,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,13,0.01,52.41666667,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,13,0.01,-163.5833333,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,13,0.01,-56.56666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,16,0.02,52.4,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,17,0.01,52.38333333,66667,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12,15,0.01,52.3,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,16,0.01,-163.7166667,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,16,0.01,-56.7,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,16,0.01,52.28333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,16,0.01,52.28333333,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,15,0,52.26666667,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,16,0.01,52.25,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,14,0.02,-115.8,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,14,0,-56.78333333,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
11,13,0.02,52.15,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,11,0.01,-163.8833333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,11,0.01,-56.86666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,8,0.02,52.08333333,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,8,0.01,-163.9333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,8,0.01,-56.91666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,8,0.01,52.06666667,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,8,0.01,52.06666667,11111,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
10,11,0,52.05,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,11,0.02,52,88889,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11,9,0.01,-164.0333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,9,0.01,-116.0333333,77778,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11,9,0.03,-164.0333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,9,0.03,-57.01666667,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
