waitTime,numInQueue,sessionTime,daysLeftClean,daysLeft,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
11,9,0.03,-6.83,-6.83,-164.0333333,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,9,0.03,8.17,8.17,-57.01666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,9,0.01,2.17,2.17,51.96666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,9,0.01,2.17,2.17,51.96666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,12,0.01,2.16,2.16,51.95,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,12,0.01,2.16,2.16,51.95,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,11,0.01,-6.84,-6.84,-164.0833333,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,11,0.01,8.16,8.16,-57.06666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,13,0.02,-2.38,-2.38,-57.08333333,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
14,13,0.02,2.16,2.16,51.9,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.01,2.16,2.16,51.86666667,44444.0,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
13,13,0.01,2.16,2.16,51.83333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,13,0.02,2.16,2.16,51.83333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,15,0.01,2.16,2.16,51.81666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,15,0.0,2.16,2.16,51.81666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,13,0.01,2.16,2.16,51.78333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,13,0.01,-6.84,-6.84,-164.2166667,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,13,0.01,8.16,8.16,-57.2,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,10,0.0,-2.39,-2.39,-57.26666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13,11,0.02,2.15,2.15,51.68333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,10,0.02,2.15,2.15,51.66666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
12,11,0.02,2.15,2.15,51.65,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,11,0.01,-6.85,-6.85,-164.35,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,11,0.01,8.15,8.15,-57.33333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,13,0.0,2.15,2.15,51.63333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,13,0.02,2.15,2.15,51.63333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,13,0.02,2.15,2.15,51.63333333,66667.0,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
17,13,0.01,-6.85,-6.85,-164.3666667,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
17,13,0.01,8.15,8.15,-57.35,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
21,17,0.01,2.15,2.15,51.61666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,17,0.01,2.15,2.15,51.61666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,19,0.02,2.15,2.15,51.6,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,19,0.01,2.15,2.15,51.6,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,18,0.01,2.15,2.15,51.58333333,63.85,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,18,0.02,2.15,2.15,51.58333333,63.85,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,18,0.01,2.15,2.15,51.58333333,63.85,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,21,0.0,2.15,2.15,51.56666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,22,0.0,0.0,-32.85,-788.45,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
28,22,0.01,-6.85,-6.85,-164.45,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
28,22,0.01,8.15,8.15,-57.43333333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,19,0.01,2.14,2.14,51.46666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,19,0.01,2.14,2.14,51.46666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,19,0.03,2.14,2.14,51.46666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,20,0.0,2.14,2.14,51.45,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,18,0.03,-6.86,-6.86,-164.5666667,85625.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,18,0.03,8.14,8.14,-57.55,85625.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,18,0.0,2.14,2.14,51.43333333,85625.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,19,0.01,2.14,2.14,51.4,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,19,0.01,-2.4,-2.40,-57.58333333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
23,19,0.03,-6.86,-6.86,-164.65,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,19,0.03,8.14,8.14,-57.63333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,21,0.0,8.6,8.60,206.35,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
22,21,0.02,-6.86,-6.86,-164.6666667,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,21,0.02,8.14,8.14,-57.65,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,21,0.01,2.14,2.14,51.33333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,25,0.01,2.14,2.14,51.31666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,22,0.0,2.14,2.14,51.26666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,21,0.01,2.13,2.13,51.2,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,21,0.01,-2.41,-2.41,-57.78333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
24,21,0.02,-6.87,-6.87,-164.8,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
24,21,0.02,8.13,8.13,-57.78333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,24,0.02,2.13,2.13,51.16666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,24,0.01,2.13,2.13,51.16666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,24,0.01,2.13,2.13,51.16666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,26,0.02,-4.87,-4.87,-116.8666667,86875.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,26,0.01,-6.87,-6.87,-164.8833333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,26,0.01,8.13,8.13,-116.8833333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
22,28,0.0,2.13,2.13,51.1,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,27,0.02,2.13,2.13,51.08333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,28,0.0,2.13,2.13,51.06666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,22,0.01,2.13,2.13,51.01666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,14,0.0,2.12,2.12,50.93333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,14,0.02,2.12,2.12,50.9,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11,15,0.01,8.58,8.58,205.8666667,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13,15,0.01,-6.88,-6.88,-165.15,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,15,0.01,8.12,8.12,-58.13333333,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,15,0.01,2.12,2.12,50.85,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,17,0.0,-6.88,-6.88,-165.1833333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,17,0.0,8.12,8.12,-58.16666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,17,0.01,2.12,2.12,50.78333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14,17,0.02,2.12,2.12,50.76666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,17,0.02,2.12,2.12,50.76666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,17,0.02,2.11,2.11,50.75,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,13,0.02,-6.89,-6.89,-165.2666667,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,13,0.02,8.11,8.11,-117.2666667,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,15,0.01,2.11,2.11,50.7,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,15,0.0,2.11,2.11,50.7,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,15,0.01,-2.43,-2.43,-58.28333333,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
19,15,0.01,2.11,2.11,50.7,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,15,0.02,2.11,2.11,50.7,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,16,0.01,2.11,2.11,50.65,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,15,0.01,-6.89,-6.89,-165.3666667,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,15,0.01,8.11,8.11,-58.35,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,17,0.02,2.11,2.11,50.61666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,18,0.02,2.11,2.11,50.58333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,18,0.01,2.11,2.11,50.56666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,17,0.06,2.11,2.11,50.55,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,17,0.01,2.11,2.11,50.55,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,17,0.0,2.11,2.11,50.53333333,89375.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
20,17,0.02,2.1,2.10,50.51666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,17,0.0,2.1,2.10,50.5,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,17,0.0,-6.9,-6.90,-165.55,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,17,0.0,8.1,8.10,-58.53333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,15,0.02,2.1,2.10,50.41666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,15,0.02,2.1,2.10,50.41666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,14,0.02,2.1,2.10,50.35,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.01,2.1,2.10,50.3,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.02,-6.9,-6.90,-165.7,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.02,8.1,8.10,-58.68333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,15,0.01,2.1,2.10,50.28333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,15,0.01,2.09,2.09,50.26666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,12,0.0,-2.45,-2.45,-58.76666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12,12,0.01,2.09,2.09,50.21666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,10,0.01,2.09,2.09,50.16666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,11,0.01,2.09,2.09,50.15,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,11,0.02,2.09,2.09,50.15,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,11,0.01,2.09,2.09,50.15,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,11,0.01,2.09,2.09,50.15,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,14,0.04,2.09,2.09,50.13333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,15,0.01,2.09,2.09,50.11666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,14,0.01,2.09,2.09,50.1,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,14,0.01,2.09,2.09,50.08333333,0.9125,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,10,0.03,-6.92,-6.92,-165.9666667,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,10,0.03,8.08,8.08,-58.95,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,10,0.02,-6.92,-6.92,-166.0166667,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,10,0.02,8.08,8.08,-59,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,11,0.02,2.08,2.08,49.95,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,11,0.01,2.08,2.08,49.95,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,12,0.01,2.08,2.08,49.93333333,91875.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,13,0.01,-2.46,-2.46,-59.06666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
18,12,0.02,-4.92,-4.92,-118.1166667,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,11,0.01,2.08,2.08,49.85,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,11,0.02,2.08,2.08,49.85,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,12,0.01,2.08,2.08,49.83333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13,12,0.01,2.07,2.07,49.76666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.01,-6.93,-6.93,-166.2333333,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14,12,0.01,8.07,8.07,-59.21666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,9,0.01,2.07,2.07,49.68333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
10,8,0.01,2.07,2.07,49.65,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,8,0.01,2.07,2.07,49.63333333,93125.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,8,0.01,2.07,2.07,49.63333333,93125.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,8,0.02,-6.93,-6.93,-166.3666667,93125.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
17,8,0.02,8.07,8.07,-118.3666667,93125.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
16,12,0.02,2.07,2.07,49.61666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,13,0.02,2.07,2.07,49.6,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,13,0.02,-6.93,-6.93,-166.4166667,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,13,0.02,8.07,8.07,-118.4166667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,12,0.03,-6.94,-6.94,-166.45,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,12,0.03,8.06,8.06,-59.43333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,9,0.01,2.06,2.06,49.5,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,9,0.0,2.06,2.06,49.48333333,0.9375,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,9,0.0,2.06,2.06,49.48333333,0.9375,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,10,0.0,2.06,2.06,49.43333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,10,0.01,-6.94,-6.94,-166.6166667,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,10,0.01,8.06,8.06,-59.6,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,10,0.01,2.06,2.06,49.38333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,13,0.05,2.06,2.06,49.36666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,11,0.01,2.06,2.06,49.35,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,11,0.0,2.06,2.06,49.35,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,13,0.0,2.06,2.06,49.33333333,94375.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
16,13,0.04,2.05,2.05,49.3,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,4,0.01,-7.79,-7.79,-186.95,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,4,0.01,7.21,7.21,-79.93333333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,2,0.02,-7.79,-7.79,-186.9166667,0.7875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,2,0.02,7.21,7.21,-79.9,0.7875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,4,0.02,-5.79,-5.79,-138.95,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,1,0.01,1.22,1.22,29.18333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,0,0.02,1.22,1.22,29.38333333,4.775,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.03,1.21,1.21,28.95,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.02,7.66,7.66,183.85,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1,0,0.01,1.2,1.20,28.78333333,64.8,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0.01,-7.8,-7.80,-187.2166667,64.8,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0.01,7.2,7.20,-139.2166667,64.8,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0.01,7.66,7.66,183.7666667,88889.0,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1,0,0.01,1.2,1.20,28.7,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0.01,1.2,1.20,28.68333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.01,1.19,1.19,28.66666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0.02,1.19,1.19,28.56666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.03,1.19,1.19,28.55,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0.01,1.19,1.19,28.53333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,1,0.02,1.19,1.19,28.51666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,1,0.03,1.19,1.19,28.51666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0.0,1.18,1.18,28.43333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.01,-7.82,-7.82,-187.5666667,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0.01,7.18,7.18,-80.55,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,0,0.01,1.18,1.18,28.43333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,1,0.01,1.18,1.18,28.41666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,0.02,-7.82,-7.82,-187.5833333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2,1,0.02,7.18,7.18,-80.56666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3,1,0.01,1.18,1.18,28.41666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,1,0.01,1.18,1.18,28.41666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,4,0.01,1.18,1.18,28.4,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6,4,0.02,1.18,1.18,28.4,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,4,0.01,-7.82,-7.82,-187.6,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
7,4,0.01,7.18,7.18,-80.58333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
8,5,0.01,1.18,1.18,28.35,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,1,0.01,1.18,1.18,28.26666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,1,0.01,1.18,1.18,28.21666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,1,0.02,1.18,1.18,28.21666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,1,0.02,1.18,1.18,28.21666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7,4,0.02,1.17,1.17,28.2,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6,2,0.01,-7.83,-7.83,-187.85,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
6,2,0.01,7.17,7.17,-80.83333333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4,4,0.02,-5.83,-5.83,-139.8833333,77778.0,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
4,4,0.01,1.17,1.17,28.1,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,4,0.01,1.17,1.17,28.08333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,4,0.02,1.17,1.17,28.08333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,4,0.01,1.17,1.17,28.08333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,1,0.01,-7.83,-7.83,-187.9833333,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,1,0.01,7.17,7.17,-80.96666667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,0,0.0,1.16,1.16,27.95,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0.01,-7.84,-7.84,-188.05,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,0,0.01,7.16,7.16,-81.03333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,3,0.01,1.16,1.16,27.93333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,3,0.0,1.16,1.16,27.93333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,2,0.02,1.16,1.16,27.91666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4,2,0.0,1.16,1.16,27.88333333,0.8375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,3,0.0,1.16,1.16,27.86666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,2,0.01,1.16,1.16,27.85,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,2,0.02,1.16,1.16,27.85,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,2,0.01,-7.84,-7.84,-188.15,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9,2,0.01,7.16,7.16,-81.13333333,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,6,0.01,1.16,1.16,27.83333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5,6,0.0,1.16,1.16,27.83333333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8,6,0.01,1.16,1.16,27.83333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,8,0.02,1.16,1.16,27.81666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,8,0.04,-7.84,-7.84,-188.1833333,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
10,8,0.04,7.16,7.16,-81.16666667,77778.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9,11,0.01,1.16,1.16,27.8,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7,9,0.01,7.62,7.62,182.7666667,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
